SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0.4395043859493373,0.9807362284158154,1.0932775071920184,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1,0.9674087586773029,-1.6445699414654393,-0.7149562027072787,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-1.5281391851276256,-0.8654995224552541,-1.2640407261848525,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1,0.48749569256097053,-0.2606534600032488,0.20694272718489287,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False
0,-0.7122869727298605,-0.7642326419053922,-0.8036960937032432,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
0,0.9194174520656697,-1.3346786701693543,-0.45476391091352564,True,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,0.4395043859493373,1.4334721655688552,1.4346742314525536,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0,-0.4723304396716943,1.4016993772650646,0.2543782742140478,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,True,False,True,False
0,1.1113826785122027,-1.658983192090672,-0.697934998979502,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0,-0.3763478264484278,0.9450020186216908,0.1728957959375485,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,0.583478305784237,0.6536917250774353,0.9970969996347977,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
0,1.591295744628535,-1.2178132702049256,-0.0885878269338691,True,False,True,True,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False
0,0.8714261454540364,1.5991848882709636,2.123006864976046,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0,0.6314696123958702,-1.335946456240303,-0.5507519815096605,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.4723304396716943,1.4937311096351769,0.30674265011023594,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,1.0154000652889361,-0.7374379180010734,0.13085915880711524,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,1.4473218247936352,0.8282965884641784,2.0635686926627144,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1,1.2553565983471024,1.5099497093469592,2.547202818484562,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False
0,1.591295744628535,-0.8473758185721372,0.34369882585413314,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False
0,0.6794609190075035,0.40758935586933226,0.8910637478110647,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
0,1.3513392115703688,-0.7058115034937977,0.3477823755118429,True,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
0,0.7274522256191367,-1.2062588729543349,-0.4120992209985068,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,-1.6721131049625253,-1.6758760795893286,-1.368592227094672,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,-1.0482261190112931,-0.5879746923306507,-0.9555635543662836,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
0,1.6392870512401683,-0.2506447344719096,1.038553363761077,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1.3993305181820022,-0.7214209584116449,0.36447526097234323,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0,-1.0482261190112931,-0.7319403336291227,-0.9966404469567421,True,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False
0,0.48749569256097053,-0.13066750112953746,0.3057722092047012,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,0.5354869991726038,1.5736808021073012,1.6646795189234738,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True
0,0.9194174520656697,0.632356381753366,1.3148290416471482,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False
1,-0.4723304396716943,0.2987775180576529,-0.23210793337138377,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False
0,0.7274522256191367,-0.8072126780447023,-0.08283235813377252,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True
1,-1.0002348123996598,-1.3004478022681698,-1.1018837157291277,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False
0,1.1593739851238358,0.6702136243071184,1.6046511149189064,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
0,1.591295744628535,-0.2902811566316293,0.9548383148413409,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
0,-0.7602782793414937,0.8482820030117778,-0.2942427523394431,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True
0,-1.6721131049625253,1.3506263909427163,-1.2631010325523986,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,-0.616304359506594,-0.20026579530808275,-0.540931040860238,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
0,0.4395043859493373,1.032664904964907,1.125469693651721,False,True,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True
1,-0.616304359506594,0.7753033707149118,-0.1689382367258854,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False
0,-1.4801478785159923,-1.3993314641225882,-1.2850055270942442,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,-1.7201044115741586,-1.387069931833638,-1.3674189149703178,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True
0,1.4473218247936352,-1.6766434347427048,-0.6314654772322038,True,False,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
1,0.3435217727260708,-0.5428005176700502,-0.08407817101274614,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0.055573933056271355,-0.9929615072660443,-0.5494034374687133,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False
0,0.055573933056271355,1.210535999917218,0.7907206556366706,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True
0,1.0633913719005694,0.670806349367534,1.4990289808389692,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1,-0.28036521322516134,-1.3003452064593728,-0.8552621534015655,True,True,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0.391513079337704,-1.3888417438272471,-0.6683159350314566,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False
0,-0.18438260000189485,-1.2729562816747435,-0.7924072862930367,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False
1,0.6794609190075035,0.8591691053108261,1.2619993041390107,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True
0,-0.28036521322516134,0.7161961857886306,0.16550717205204554,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False
0,0.9674087586773029,-0.4245266091873363,0.40857074316694114,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
0,-0.42433913306006105,-0.23414959573604027,-0.41696498335969606,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
1,0.4395043859493373,-0.8529783125640954,-0.26054143364289867,True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,True,False,False
0,-0.8082695859531269,1.6119536645098274,-0.10390666430626634,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,0.19954785289117108,0.6721678608886069,0.6281438895804232,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
1,0.9674087586773029,0.27059778085147596,1.040523271943827,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False
0,-1.4321565719043592,0.8018612090009383,-1.0254888003176241,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True
0,-0.8082695859531269,1.0827574054079832,-0.28107291052178296,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,1.3993305181820022,-0.07231531944289374,1.0548491711128327,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True
0,-0.18438260000189485,0.5803145985821091,0.18509359199143635,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False
0,0.29553046611443756,-1.388571566375426,-0.7075031688718502,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,1.6872783578518016,-0.34770929797061056,0.9646274940879783,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
0,-1.5281391851276256,0.1930387402372628,-1.1699341870405273,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False
0,1.3993305181820022,-0.31158982910725486,0.8052516371570444,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False
1,-1.5281391851276256,-1.289987680755561,-0.20262906337070596,True,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0,0.77544353223077,0.2653669869372297,0.8647233637642443,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,-1.0002348123996598,-0.9489488027658678,-1.0122202401889795,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
0,-0.9042521991763934,1.4255432833028931,-0.29401520751503785,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0,-0.4723304396716943,-0.09477325729276963,-0.39752153249693345,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False
0,0.5354869991726038,1.691391889452943,1.7568590071848937,True,True,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0,1.6872783578518016,0.39750712064239035,1.8313786170763677,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,-0.1363912933902616,1.1921196984478268,0.5577841868117421,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False
0,1.1593739851238358,-0.6170832013914775,0.3364710237451761,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False
1,-1.624121798350892,0.24878770760446217,-1.2551099380019897,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False
0,0.4395043859493373,1.4441737660619578,1.4383487383320097,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True
0,0.1035652396679046,0.6449393442364508,0.4995197250584898,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-0.1363912933902616,-0.37382388606697103,-0.2875846914956619,True,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False
1,1.4473218247936352,-1.2172838838986046,-0.13913911476547894,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False
0,1.4953131314052686,0.34163765589026535,1.5764883461618313,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
1,-0.3283565198367946,-0.5422940211249789,-0.5020782516784912,True,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.616304359506594,-1.589346318751773,-1.0821302033012243,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,-1.1922000388461929,-0.5046373253377667,-1.0174847380446248,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,-1.3841652652927259,0.6424847115797837,-0.9951159280582939,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False
0,1.0154000652889361,0.9925715467084809,1.755714394404442,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False
0,0.3435217727260708,1.508118891200802,1.3510641430392423,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0,1.6392870512401683,0.5893306262637257,2.00232962306362,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1,1.1113826785122027,-0.9059583792454285,0.02789781084487509,True,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False
0,0.583478305784237,-0.3420140524108187,0.22085299026843883,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False
0,-1.2881826520694595,0.9639885766337117,-0.8568848157644083,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False
0,-0.9522435057880267,1.0486553887170413,-0.45069924859607596,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
0,0.29553046611443756,-1.3025251253185566,-0.641161580798346,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
0,-0.4723304396716943,1.1113914426530922,0.12933598283987507,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False
0,-1.7680957181857917,-1.1403010412262138,-1.3760579270550286,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True
0,1.4473218247936352,-0.8088902326297228,0.2960211862524958,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,1.0154000652889361,-0.7720754041566533,0.10543322197890184,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0,-1.576130491739259,-0.8751009375660131,-1.2893522530553767,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.0962174256229265,0.7141732476565537,-0.6927932864095305,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-0.42433913306006105,-1.070800855800772,-0.7930872878568919,True,False,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,-0.9522435057880267,-0.715480055524186,-0.9312962669705325,True,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False
0,-0.28036521322516134,-1.3573282144513674,-0.8729536726700995,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True
0,1.3033479049587355,1.4005758306039813,2.5025514198037864,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1,-0.08839998677862837,1.3077832961511844,0.6930267109409278,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
0,1.3993305181820022,1.4856415442609012,2.7166041859636,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,-1.624121798350892,-1.6274316042278203,-1.352999409334066,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False
0,-0.42433913306006105,0.005110391692066646,-0.3130469990386551,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False
1,0.6794609190075035,0.2560623279127865,0.7737288764160919,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
0,-1.0002348123996598,0.030052226396740635,-0.7685925333793953,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0,-0.18438260000189485,-1.6078218722951885,-0.9798737308509343,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,1.3513392115703688,0.03827002053057189,1.1346852434606078,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
0,-0.04040868016699513,-0.48386615267300787,-0.28202443787185394,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False
0,0.055573933056271355,0.6738708413524492,0.4752783113471667,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0,1.591295744628535,-0.6384435439092828,0.5642517457044781,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
0,1.3033479049587355,1.283754113639399,2.3718382826753444,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False
0,1.591295744628535,0.6342602474155462,1.9865406569457222,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False
0,-1.0002348123996598,-0.3788043547238813,-0.8715157780040336,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
0,-0.7122869727298605,-1.5027113989245737,-1.0731531840737285,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
0,0.77544353223077,-0.9703106484798438,-0.19413003363532638,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False
0,-0.04040868016699513,0.6515294245000303,0.3577755992896654,True,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True
0,-1.0482261190112931,0.74319442405522,-0.6345316223139824,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False
0,1.2553565983471024,0.26860680716541696,1.2876380054119352,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,-1.6721131049625253,-1.6422887715182044,-1.362025093706032,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.1363912933902616,0.7471835925963515,0.31018752297355845,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False
0,-0.28036521322516134,1.2925058302214765,0.44475074699393796,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
0,0.29553046611443756,-1.5394565849579362,-0.8042990269168099,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0.583478305784237,-0.10470038066023037,0.4028429735028358,False,True,True,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False
1,0.055573933056271355,-1.0198164022197702,-0.555897259325534,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
1,0.9194174520656697,-0.828620762581547,-0.004765943694461781,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False
0,0.007582626444638112,1.6937645449689385,1.034828395883834,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,True
0,0.77544353223077,0.8179351703905136,1.3299710272574954,False,False,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False
0,0.7274522256191367,0.32110510056755637,0.8616684041329826,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False
0,-1.3361739586810926,-0.9009800037650079,-1.169697637366363,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,1.0633913719005694,-1.576166253649797,-0.6261872328855395,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True
0,-1.2401913454578262,1.5471640213010422,-0.6908468530142198,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0,0.391513079337704,-0.13912552749498172,0.22945501939376955,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True
0,1.6872783578518016,-0.793996533981258,0.450834238611852,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,0.391513079337704,0.4346083636153732,0.6443672482452122,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,0.9194174520656697,-1.4844118890250406,-0.5793407818034984,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True
0,0.9674087586773029,-1.2067826373825286,-0.30209009303356477,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
0,-0.8082695859531269,0.029879081563583366,-0.6157348438679913,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False
1,1.0633913719005694,-0.7116139274501955,0.19519590083623947,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True
0,-1.4321565719043592,0.15446473404875094,-1.1035002375842615,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,-1.4321565719043592,0.4576179073762294,-1.0720635932170182,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False
0,0.2475391595028043,0.8418058924363861,0.7800467338344448,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1.3033479049587355,-0.6172724088080087,0.4220091666643318,False,False,True,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False
0,0.391513079337704,0.6179691601455148,0.7711069567673281,True,True,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
0,-0.18438260000189485,-1.6970358984291183,-1.0221656362324936,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False
0,0.9674087586773029,-0.25064082697758283,0.5566252560371735,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False
0,0.055573933056271355,0.49068072971120946,0.3677894493263318,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False
0,0.5354869991726038,0.07563816800780737,0.49984771102246833,True,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
0,1.1593739851238358,0.8270493370272007,1.755919439154231,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True
0,-0.8082695859531269,-0.6937888328831058,-0.8314079325593782,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0.007582626444638112,1.6224428576897634,0.9992170242480197,False,False,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False
0,1.6392870512401683,-1.0497433988441331,0.12743846190369715,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.9042521991763934,1.2700660084058937,-0.33120169864901583,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True
0,1.0154000652889361,-1.128439042432215,-0.22335879156859098,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,1.4953131314052686,0.8041918533075207,2.092688695571499,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False
0,-1.4321565719043592,-0.31723500876741345,-1.166556436058695,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0.007582626444638112,-0.4566489587902891,-0.24427341768500163,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,1.6392870512401683,1.1170898193535628,2.6054631598462623,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False
0,0.77544353223077,-1.6325257696849003,-0.7485679647310772,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
0,-1.3841652652927259,0.7091722335871068,-0.9919765151710643,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False
0,-1.5281391851276256,1.5393587147955938,-1.0787959801225995,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,True,False,False
0,1.2553565983471024,0.8725789472037501,1.8961783447537055,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1.6872783578518016,1.1838100565571976,2.737710549772106,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
